id,is_iceberg
a3d2abc6,0.00011435431
9248daa9,0.9291511
605470fc,0.5245161
38717ccd,1.0
1144cbd0,0.99999255
6d32e09b,0.93719167
89b138f7,7.708886e-15
a83f69a4,0.0019949614
68b7f89d,0.99890506
a0998397,0.8431578
7e20006f,0.0
93b12419,0.99999934
475c5a35,0.0062073073
67f42c90,1.0
45a114e0,1.2929787e-11
41a59ee9,4.1160863e-13
6c2c6a39,0.021758176
9f840a7d,0.00020883967
2ad5ee96,1.4878084e-12
cb8b875e,0.99809146
2283d088,7.950809e-13
545f8210,1.0423675e-26
7eeed38a,0.9999736
be77b9e7,5.069068e-16
16ec40a3,0.032783147
b7e74bcf,0.9991678
8a36acfd,0.9995811
d2e5b493,1.0
bd88797b,7.260753e-14
78566a26,1.6779101e-35
32449528,0.042946503
5f6ffdad,0.99566674
38bdc33c,0.78705645
f88a9ed3,2.4746652e-15
c1fe2103,1.0370803e-19
63f7ddd9,1.5932217e-25
97e123d2,0.87617785
7d078228,1.0
6b43e60f,1.0
e07665a4,0.00013728523
4da0c147,8.56073e-09
1d2474a1,0.9319576
f39a3050,5.749451e-21
aaeb3f89,0.9975817
daa3d1e9,0.99999857
23cad3ed,1.0
dc8fd92d,0.9999833
994a2787,4.1146987e-16
5009ce8c,0.9999956
95ba90c7,6.0955467e-06
bb176f20,6.649908e-13
57ccd603,0.000118814256
c3767f5b,1.0
076492b4,1.2578528e-12
68864007,0.86895746
fb124dd7,1.0
c59fbfc0,8.70365e-22
ddce9f51,0.990285
c459dbf6,0.66507864
1a39b44e,0.4600016
a31f8519,2.050394e-32
29ff4d55,5.662789e-24
c0a87a44,0.9999999
aa07ea34,3.0885875e-08
ed7b77f3,0.9998678
ccb10918,0.0004580773
aba1f2cc,1.02071005e-26
0c4b7ce6,3.369111e-16
26a29fae,7.8137554e-22
6a1a9b91,0.00011103155
fda0d9b3,1.7167502e-13
2f7da2f9,0.99965465
948317c5,0.81285703
df315de0,2.0702174e-11
51762e5e,0.9942357
9be1f9d4,0.9598541
b20f16ca,0.9779182
24f677ab,0.06461135
19d36f67,0.0
db098e36,0.9999771
3ab323b5,0.02485015
db204654,0.8492975
f0b7c362,1.4519739e-05
9c36083a,0.99958724
00247e48,1.0
99064331,2.749583e-20
fb023b97,0.99797904
834a13a2,3.5876264e-11
b4fb7c3b,0.00027288467
cccc91e5,4.5468296e-09
e777f5c4,0.0
8a367850,9.306876e-18
01aee49b,0.9999973
09a3f3cb,1.0
b7837a99,0.99996734
0e5c18fe,7.646471e-31
433d92a6,1.6256841e-28
d8c1c90e,1.8477694e-23
5cf350ea,0.9285213
9e6adfeb,1.05624946e-10
398c373b,4.6079657e-30
8e1cb96b,0.08980495
c0ab7de5,2.2042904e-22
b7519f43,0.9976742
54d7929f,4.6589977e-36
222a4407,0.9910129
4cd8d439,0.990556
ac31d9e4,0.9718965
0c51475f,0.7606574
926b4b5d,1.0
3072aeb4,0.95305014
5508aabc,1.4405455e-07
7ff080c1,1.0
c8137158,3.9075942e-09
73f4c54a,1.1001054e-22
0ab19c8d,0.99999994
57c090c7,0.049811695
b3f4d7c8,0.99898964
d4a81cf9,0.99442965
497c4ff8,0.22179386
8949311b,0.99999946
d4f17d1d,4.577336e-06
cbd015d6,1.4652771e-33
4ff7d773,0.0009367655
5950d2f6,0.022733115
f0b4c564,0.00032987277
4727e088,0.99999964
2c9b195c,0.5892968
04c441b0,0.15492964
9f1e2246,0.9999938
3bf56119,0.9778698
385033f6,0.8992242
1e14e9eb,1.0
4ec14d05,1.4139608e-09
d16ffa50,7.975177e-05
6f2147d7,1.5649114e-17
13540275,1.0
280aaa6c,0.9757533
63d6fcf6,0.9881042
e1130afc,0.9872079
8915b349,1.0
02cb6179,1.0
816084ef,0.00020551457
e83e27ef,0.093106255
9928b6cb,0.9999646
398c44d5,0.031652432
4e9944c8,0.999842
ade738c7,5.402066e-07
df106f1f,0.9999997
707c42f2,1.15595536e-32
c7d6c968,0.9633632
2f62a2d3,3.4787752e-17
58a62136,0.37188277
8e16308d,2.6750667e-38
10d97d10,0.99724305
862a2dd5,0.99999326
45d7cd09,0.9999729
daef67d6,1.0
40b9f916,9.2662005e-27
c17dc729,0.96075284
d008e04f,0.9701293
a5a6fe15,0.06319979
e9ce7834,5.3839984e-27
518a5aeb,0.99999255
fd6e49ab,3.3660074e-06
35ef2d54,0.9893694
be1f3e73,0.6241779
013825b7,0.9946118
c48b752b,0.9999708
a0f39ace,0.9617204
800aff52,0.9535794
e0eb259a,0.7379056
404bdcc5,0.47825846
9be770cc,0.002422113
e002bdfa,0.10358967
511f8764,0.9264944
d41e40d8,0.99748474
ff846aa6,0.61544716
c261a419,4.825233e-05
c3358fec,0.00012720692
62972972,0.99999267
3f15e6a3,1.3822205e-25
f239dd72,0.0043213237
e9d815ef,0.97800297
568085b5,2.7310393e-27
80708782,0.99999064
a578b01b,0.99956614
04b81012,0.066541225
3fbd3a3e,1.1398131e-13
536bc047,1.0
6905e82d,0.012992234
352b0ab0,0.99999225
205506f4,4.817002e-14
b4075da1,3.9790448e-24
0132c59d,0.9949433
5c471255,0.99998826
b9ee0383,0.99988
aee38fe1,4.9831517e-10
93eda776,2.2811202e-12
d65ee363,1.6108401e-10
7e6785d9,6.2904364e-13
c006cf82,0.9999739
197f9050,0.9985548
efce51fc,2.4777336e-16
d8dd1b33,0.7386488
ca5bae71,0.99789554
66eba58c,0.97632915
e080fee1,8.432405e-05
9626a2b5,0.998345
c0298b7d,0.9971273
80f17a8d,9.614291e-26
fefe71e5,0.9777409
92a45990,0.013604048
8e922071,0.9563063
d5952199,7.623729e-22
3c56cf59,0.99324185
5b677f30,1.0
70986e85,0.7469069
ee110bda,0.0001080683
e7b4d317,0.99128145
f59f29f5,0.836175
3d1e179e,1.0
4e9c76d9,0.92312783
5b5d407e,3.7708084e-08
bb4d8184,0.22991148
5f5ad493,2.4729245e-06
a304ae2e,0.0
ac337f79,0.00032321707
e00e495a,5.6202875e-16
71477bcf,0.5643612
22ed2916,1.0
05fdb1ce,0.0
4c5e56dd,0.6191361
fab2df1f,3.825697e-36
afe6a1d1,1.0
fa03ba13,0.99934536
663dd2bf,1.0
5d3aa488,1.081638e-14
11d63814,1.4004709e-09
11ac5623,4.6935824e-05
dd28b028,1.7590415e-24
bf244975,0.8784981
6a2fe659,3.6237834e-13
bd689e7a,0.9971831
a7b21484,9.693496e-09
06626706,0.72734344
2fcb2613,0.97756493
1ee7f506,1.0891197e-14
c462096f,0.9998332
59b91711,0.95401263
148ad313,0.99996203
a04c148d,0.99999744
142d14f3,1.0
0dccef06,0.9997653
bf9dea3e,1.0
121ec728,0.00031041514
25ea1800,8.6340616e-17
024bed49,2.4616993e-31
771a9bc9,0.9946306
8b2562e0,0.99689245
fefe0db6,1.4475869e-19
a6cc8fa1,0.85203785
fe33ce5b,8.58328e-12
c11a6fd5,0.9999957
69152132,0.9974386
dd54beb5,1.0
46d8944e,4.7789383e-19
f278cc6a,9.576339e-06
9cba91e4,5.972493e-05
37e80ad8,2.3747404e-21
6247d06a,1.7589072e-09
0bb564ea,0.996598
f8802638,0.99957937
cb77c1d4,0.97324646
edcad79c,1.5007586e-09
ade84952,1.7233431e-22
e9a4a8f7,6.354934e-23
8c3c9c0b,1.3494766e-23
c105af7a,0.99899745
64a96816,0.0144265415
d435722b,1.25257386e-23
f8c2c17d,0.0013102758
30b0c5a1,0.83675504
a241eee2,0.9999998
577af3a1,0.7120398
b1e49a9f,0.9994632
49eff60f,1.0
171ffc36,0.9961677
2dbb2931,0.9585307
851f9ad8,9.534316e-24
ef787241,0.4116377
3ed46d9b,0.08178612
61a96458,0.9984502
a0eb8b65,0.0006593868
8058e7e7,1.0
5d0969c3,0.99805075
06dc5d13,1.0
614d8fdf,1.1871747e-10
068ace8d,1.0
55bd7491,0.9946855
59db8d78,1.2125203e-08
ee9ba395,4.5797325e-08
3833c332,1.2185182e-23
f9c56480,0.35382354
35041821,5.279194e-05
67426d52,0.9972272
f2eba496,6.1844514e-35
cfc6b272,0.9999787
be6e6157,1.0
060762c6,0.8070414
28e5c819,0.01935784
165b73a3,7.0049486e-05
1a16ebf2,0.00043329597
c76353ea,0.99996006
c56aab52,0.31869552
19ba105e,1.7496503e-11
4ccf1d67,1.2009302e-06
d3f00ca5,4.360257e-29
dc366696,0.98607653
11ddfec4,0.9992917
71036847,0.0
9108a260,0.0042043854
812d2c7d,1.1619142e-18
601d54b4,9.923731e-16
2a21ddce,0.0155233545
e03f632f,3.3859413e-29
27c1c4f4,2.8273768e-21
9929fc67,0.9999599
cc5b496e,2.1930466e-19
9ec5c0b5,9.078343e-21
5fa292a8,0.74468327
d0e35d53,0.9999909
cfc89ddf,0.99988246
fd3916f4,0.9999645
019ab715,8.4019965e-27
d0a7830b,9.315043e-07
2e1acd63,0.2612205
c5810152,0.9392814
8dae1e77,0.9999954
afe44c59,0.9997733
ac640b5a,0.000943018
5c47f5bc,3.007346e-17
2e5e1053,6.218066e-12
e30d5450,0.29396558
0de92cf0,1.1941951e-09
e97daf2c,0.65060985
5bcc2bf5,0.0
d347d81e,7.647894e-25
2799f5cd,1.0
ce4b96f7,4.246332e-09
a6365299,8.754273e-06
6eb86fb2,0.18626164
d1384eb4,7.407352e-06
66c3ab6a,0.9999955
9be981c9,1.0
e5fc3dd4,0.9995247
fd3f01fc,0.9948986
5fbb0aa0,1.0
6968f510,0.44509238
7509aad8,0.99999535
9cf9c8ce,0.9888438
157c589d,6.3527544e-11
fcc51d2f,0.9995768
6852ee69,1.0
8a388b27,0.89932656
e3b1fdd6,0.98591465
1d644f91,0.021208836
893a7d79,0.9999494
9ef2d53f,0.45703632
eaea1243,0.99999446
2d210670,6.715815e-14
b04329c3,0.9998935
1d88e97d,0.9999998
e5c8ae65,0.053756524
841810cd,2.4698971e-12
187a1e4b,0.99996924
24f8bc83,0.99999744
071678c5,0.9274703
3121517d,0.45422798
62db6263,0.0
4b6fe0a5,5.6968535e-15
016588cd,0.9963429
e47db8cd,1.476552e-07
6009575c,0.94437623
59d093d3,0.25496632
b3edce17,9.3317715e-12
77cb2808,3.6115523e-23
b318189f,0.9999369
eb804bc3,0.9999059
27af98c1,0.99738216
75bbd171,2.5982583e-08
26a7450a,1.0
9f96c645,5.057685e-34
f295285a,0.98650974
1861ae59,0.1672801
320e2661,0.0015268169
48b64c84,0.8684955
596115ad,0.50633883
24c5d2ad,0.00015028742
513481e4,0.46654207
679ca3d6,2.3983546e-06
550511fc,0.9971149
33ad621e,0.5727016
a7cd4c8b,0.9991352
942ce002,0.5242444
4a33d600,0.8300255
52512da4,0.0012973903
199d9dd5,0.99823105
910c7a11,0.9099524
2dc4b47e,4.343239e-15
067c0baa,0.0037641262
66ec0485,1.0602295e-18
93e203f1,1.0
1eae71e0,1.0
9a320603,8.893473e-12
97c75edc,0.9999997
e3a3993c,0.7568329
03647606,0.99999565
b5758e75,0.9987955
cb341897,0.043363735
80a1d2ad,0.9999025
f2afc45e,0.011979659
e2e037d3,1.9468563e-07
d8513bb1,1.0
2bb05740,0.9999998
568eee1e,6.597046e-33
48073219,0.64075756
52770a14,1.0833301e-06
bb78aa77,0.85002923
d2041d74,0.8466599
0c650b7b,6.989787e-07
3ed634b4,0.9999828
4e7ef4d3,8.329246e-32
dc676914,0.0
9ef182ba,0.40990612
19456254,0.87416625
45c7e999,0.00056697644
1e5f187e,0.9982943
8372c5dc,0.01689369
0a113574,0.9858814
22ac144f,1.0
82a0baaa,0.25605926
fb9c0a38,0.9999971
586d1724,0.00010301711
42491e8b,0.41278827
32d8d667,2.4268049e-05
2d658824,1.0
79e58200,0.66674244
50e426df,1.0175645e-05
71d908c0,9.1804875e-05
1f275072,4.8970206e-15
a1bb2901,0.021008952
6c99ed0b,0.5713825
d8216f4c,1.0
ebb34ef7,0.039163105
0a71e0d1,8.604208e-09
3bebe07a,1.0
0de67b1a,0.89711607
7409fd1a,0.5265771
1e27c8fd,2.884893e-20
65cfde78,1.0538717e-16
ab7841b4,0.4982925
f5064f4e,0.99821323
57457484,1.0
5492eb34,1.29738385e-14
78dfcd52,5.554621e-15
7dcfa04d,0.29516715
0f7ccad8,8.492278e-21
730b2296,1.0
c1f05b03,1.1608859e-11
265ced3a,0.99997276
92f976d4,0.9653568
2ac16805,1.03827525e-20
b2de0386,0.99974906
898f0d27,0.00053702603
b6d290df,0.9998482
64bc67c4,1.811027e-17
e54ee68e,0.5136961
5f14e447,9.160713e-15
9c736f77,0.0006087188
328fd096,1.0
e8e9dfc3,0.88528657
a3a85eeb,4.0873412e-05
d4b96d3f,0.7620537
bb255043,3.703182e-08
8696136a,0.767347
be23ea08,0.9429425
777d00a2,5.104771e-17
bc8d3476,1.9044404e-05
f6f8857d,0.9518942
c57f13ef,0.9703101
7aa6b7a3,0.7784535
512c569c,0.8497195
48b1c243,0.045733277
75ff94ee,2.2210699e-15
c60f051c,0.99165535
032b1bda,1.38469795e-14
77531032,4.5700507e-10
06210232,0.017108858
d7418c1f,6.774611e-06
e2e957ba,0.9916835
566b0a76,1.7536806e-25
7c6691b5,2.0920772e-11
990a0ecd,8.3029736e-05
16914cc9,1.6429108e-19
e78a6709,0.9984895
98aa34a8,2.1859964e-12
1908cc60,0.7716284
81946709,3.591411e-08
2fd07377,0.036420207
d5c0e0d7,6.766575e-15
58ec0c92,0.00028853546
3aeb362f,0.6855265
147d59ab,0.7235993
e0829262,0.9990076
8b86d83e,0.7025417
9a350af0,3.429244e-19
aba1b542,1.5770818e-26
b0112ad5,7.457369e-27
4ea094c0,0.58816564
74964450,0.7699464
e4a06bc9,7.842218e-13
245ef22c,0.63734996
828460e1,0.94108427
fcbdad05,1.2096758e-17
50ff69e1,1.0
28cf2057,0.059110828
8ede8c69,1.4173456e-05
323458ef,0.9997205
3c002c59,0.023266008
24e5b88f,0.9999918
a09d9139,0.99999994
d0b1be68,0.9430043
bcd22f87,2.5878921e-23
f90b1c41,3.4864273e-17
f14f533a,1.04040483e-19
acfaa4ff,0.0002127597
78e7617b,0.6823573
febe6575,0.0
5cd96fb8,0.011475216
88027f9c,0.98756516
388dd3bb,2.1661632e-10
8e6cf4d3,1.0
0b2daf85,2.929333e-17
63f51c56,0.0007978148
5b6305ad,9.779982e-07
241c50cb,1.779353e-27
495a6ed2,4.981502e-24
b04bf998,0.9827102
c55e7096,5.559033e-07
2c9d1b48,2.4115642e-23
e20a003b,0.012851885
33725817,0.9999998
fe05fc09,7.323487e-12
b9022c8f,1.0
b5abb620,4.454315e-12
e62b3eb0,1.2874964e-10
95812205,0.93436146
209f8e41,1.1689392e-24
9bb3cd44,0.94040024
86bf6810,0.99979824
919cb6af,0.66620755
8cabc104,0.99852484
ca5fec7b,0.0027298296
01e7f145,0.91115373
d2826f8e,1.0454634e-15
e584f028,0.0015021833
4bdcb525,0.9458866
6b2bc3e9,1.0
7a523e74,2.1999154e-28
1c3a420c,0.9991644
8b383772,1.1357446e-05
c420c42d,5.0100987e-12
f0326766,1.0
d67ae313,0.0066854334
7a00e52a,0.64541435
fd60ce30,1.0
d0de0afb,7.269115e-08
5dab3243,0.99999976
e82b326f,0.9999953
96ca682f,6.968655e-10
e7ba2cd2,0.02174541
47f2fbed,4.7529475e-16
faac6b8d,0.067333855
2eb785f3,0.99882555
95f440be,1.7601767e-05
e735e243,0.73604643
bd83f233,7.7845147e-13
e2315156,1.0
07945467,1.4449207e-36
256daf6a,0.8174896
70801a8b,4.007266e-19
518578cb,5.031347e-24
5e630a80,1.4881542e-06
b2df2187,0.9996287
ff32d7dd,0.90368724
5144d458,7.5049435e-19
f9f973c1,0.9948437
ac65b2c5,0.9999998
e5cece41,2.5414518e-15
cc9ca990,0.90848386
2b771726,2.3572044e-07
fcea895a,1.6105835e-08
fd477a03,0.99999624
4aa26de8,3.012488e-11
9a842704,0.9999763
b1bb19c4,1.2843599e-13
fc46a862,0.0
e43d659f,1.0
f344be4c,0.0
31671342,0.00046211306
4d67ed4e,0.15291078
1dd1c8e2,0.983743
ab08e37e,0.99928015
c2924cd3,0.9987953
fde48cdb,4.3768573e-28
3c7c170d,0.53364533
ebeedf33,0.9999793
6235d8b4,1.0
73a8162b,0.9999792
b37e2349,0.99580425
0dbc58b1,1.4376297e-14
14741b3d,0.9981977
fe1f82c2,1.0
9a75c053,0.94525653
581d8a32,2.6676784e-12
eedeabd8,0.70598096
2208fecd,0.0016799225
b68c71e6,3.225807e-18
dea2cdb7,0.99547166
ff3401e1,4.9296683e-31
5ccfa32c,1.0
15370256,1.0
d81a82c6,0.907202
c78671c6,0.9688339
7fbf3fc8,0.9997387
de8159e7,0.00041057795
efcca249,0.97297657
c3cdfd7c,1.01110145e-14
1fbae11c,0.3288968
a78197b9,0.98582345
9510487f,7.032304e-14
11f770cd,1.8125179e-06
d2401c84,1.1764809e-18
781d4a78,0.7730177
236f4be5,0.9999938
df56ab4b,0.26478815
ea825acf,0.6915344
cf992e29,3.3835222e-24
66750962,0.9994468
fa423857,0.31134826
d6889deb,0.87306756
e62ff090,7.670493e-29
47acfd80,3.3739725e-12
b9f5efc5,4.976225e-15
1a2a1f7f,1.989915e-29
e8067065,2.1285666e-20
db61755b,0.99998343
c97e4c01,0.9974377
02538d0d,0.9999997
9930fe8b,0.5039166
1e053314,1.0
247e0650,4.7407747e-18
a4eb05bf,2.2711805e-18
66ea133d,9.688768e-12
3220362c,0.9998979
67162075,2.8322594e-07
5af75025,0.02244759
5dd87bb9,1.0
010dc181,0.6397328
40dbd0a9,0.6759273
0c10fd9e,0.9890358
39c38975,7.349788e-14
20f60e12,1.0
4fb6e67f,1.0
d7d3e9fa,0.9862346
787d0e9a,0.0
7d92a013,5.854488e-22
65f79253,0.99998784
a20dfd11,0.805153
c04f50a0,0.9589636
a007e147,1.0
80e35877,0.7163426
e3631e6a,4.643913e-14
684fd7ec,0.9999736
9dbdb2b8,1.0
1768e4bb,0.0021558364
d84884d6,0.9991361
838a14ae,1.0
6e007f95,0.79978156
6e0c3725,5.585903e-05
d4c5252a,2.5690454e-16
209cba64,0.9999681
1df44a05,0.5596434
d925c0cc,0.9971444
85981d62,3.630847e-17
18b93e7f,0.95722955
4936bb64,0.0668344
d57686b7,6.8228596e-11
0d6d23b5,0.9999998
3859bfa4,0.9871556
2cfddca9,0.12538052
32eebbf8,0.8118334
79c40371,0.95974183
f7f432f6,3.9321515e-22
d50e3a56,0.009036836
b63bbdee,2.895019e-16
de327375,0.64585304
43a0d395,0.36036068
db465006,0.8472924
44809656,7.6889634e-10
3c72f288,1.0
3f449132,1.0
ec5d4a58,1.5991856e-05
49d62856,0.3035146
b80fb15c,1.4715381e-35
368e304e,0.9885269
f19bdd74,4.893374e-17
b55e823c,0.99999994
89dd11b9,1.0284203e-28
4286352d,1.140553e-27
4b10a9dc,5.700239e-17
3bdbb13c,8.863916e-21
7e9f355f,2.8683246e-07
f420301b,0.2331745
4e3c03ff,4.216372e-14
3227e0ba,0.0003063672
d12d7771,0.9256237
6616970c,0.00038643734
186ea788,0.99998903
42867a33,0.99999994
7ed03e02,0.9996679
f24ce309,5.6172382e-33
18d7021a,1.2860018e-29
9a18807f,2.6641058e-18
a94b079b,0.19152154
255c4f02,2.3490826e-19
93ba10ba,0.9979385
95567789,6.593021e-10
bb09a45b,0.0
a972a7db,0.10332646
2bd5da67,0.0005295531
7a43c51d,0.023948662
29adcf10,6.776687e-19
6742855f,9.683046e-26
d20e49b2,0.97797424
9f81771e,9.511765e-22
de27fefb,2.2995948e-08
d18f6f0e,5.6019223e-07
69973737,1.6217416e-09
76509472,1.0
57157f35,4.5751702e-10
72f5cc06,0.9999631
19982389,0.00012366538
4ed21d3b,1.0
5a0ca890,0.99871314
65ea29c4,8.825212e-22
b4f11fb6,0.99999994
8836e0c8,0.99999887
30456db6,2.520003e-05
19174e69,0.99546593
8baa045a,3.1044073e-10
bfc86919,0.9999902
2f93bac6,1.0206495e-07
c44960f2,1.080708e-10
b660e80e,1.0
76411374,0.57452536
839bbcfe,0.794813
bc8c483e,2.0935538e-19
d9577013,0.9859658
b47fc3d2,1.0
a57ef2a1,0.044366
d6908d52,2.8032743e-12
99814ee7,0.67071176
0b6c4509,0.33229735
095f1797,0.9997891
7dd828c0,0.029652486
764b4e82,1.4228057e-30
91ef8a0c,1.0904071e-24
a91ee052,2.6593456e-24
a01318ab,0.99592775
325ad084,0.0006771265
2ceb258a,0.99994355
a969eea6,1.9607057e-17
1a538ed3,6.9804935e-07
65e14f46,0.81908333
77c165c3,4.430853e-19
14c60c1d,1.0
630360e8,1.0
8d7026fa,0.13674654
13964a63,1.2658896e-07
d0155b0f,1.3327663e-33
46afff48,0.9998038
4868f534,0.18619497
26743a5c,1.0
ad50aaf3,6.9185903e-22
89cc4fce,0.035318
715785e6,0.99996185
3d28a858,5.812055e-06
ba36851a,0.48631787
51ecc6ab,0.1331525
b1ec4727,0.99121475
040c5d78,2.731341e-35
a8a77c55,0.87467587
32f51fe6,0.19558528
8ef7a06b,0.9999999
838fafac,6.585409e-13
7d0b89b1,0.93690777
7d9636c4,0.8355806
8d37529b,4.1584647e-07
5fd612ad,1.656734e-16
323ca98d,0.51008534
842d7d88,0.12716886
c7529197,0.99999994
3235b7ca,0.8323928
2436a25b,0.9998229
e6d8d670,1.9170863e-15
1c5a5a1f,6.74759e-19
1c1d6c80,0.99982834
9579aa49,0.01908816
aeb95ac9,0.97922885
db172beb,5.294034e-22
ae2a516d,0.39445752
63e579b1,0.0007429602
a49b42ff,0.8593087
99fb914f,1.0
d86b48d1,0.7721665
6bca064a,1.0
d3bc5515,0.99992317
ded30e1d,1.1079976e-15
d88e4b44,4.794861e-07
6f688a3c,0.7504921
a98dcb63,0.00045760942
6d9d1eca,0.29965842
51924408,1.7397586e-13
a8f910bb,1.0
7f12814f,0.999991
cdcdc401,1.0
5dea100e,0.47435975
04738deb,1.3651453e-29
e4064b10,3.3985272e-09
c84df9ea,0.5356746
ba8130e2,0.0
7535f0cd,4.922284e-07
c915f66c,0.99999875
f0c360e7,4.5312133e-31
fed2396a,6.900083e-16
5d58a277,2.1562133e-13
21279402,0.99999994
873d8adc,0.9999301
2fb68d77,0.542943
8fb1a67b,0.027235754
fe8c6150,2.0781604e-06
c00db5d4,0.60738397
2e3a38d3,0.9996319
38464042,4.3349803e-11
58d4e224,1.0595594e-24
a7bfbc2a,1.7642124e-13
9cdcf947,1.0
6c610fd4,0.9994352
50fd58f2,0.9999997
b093a813,0.000746482
28f4e51e,5.4019242e-17
2d01ecdc,0.00035572596
290992c4,1.0
e0f83a9b,6.790558e-19
7cdbe05e,1.3998145e-08
2a33464b,1.0
84521f2c,0.0020236927
a1d7e535,3.4335622e-35
f77a2b74,0.97603947
f2c5216a,0.00087516906
b516302a,0.9998689
564266ec,3.2111547e-10
56d23ee0,0.8552079
8c9971b5,2.104343e-15
fe75e357,0.08760944
cfab3237,5.40221e-18
f7258c56,6.276081e-05
e79cb5cf,0.9955642
efbb58a0,0.2349293
ff8d6575,0.9999671
cf6d0221,0.9934813
b057a3cf,0.9833084
d7aa3d66,1.0
db1b3f2d,0.00038305635
9cfd7cd3,0.9984927
0dc59065,5.024757e-13
f2742949,0.99994653
cfa8905d,3.1681188e-10
6bc7bb68,0.99878734
df228195,1.15440535e-07
92b3fd07,0.6219601
99181903,0.30511758
17b47421,5.411188e-08
54c58af0,0.9999943
c533141a,9.968115e-25
3a89f639,6.76626e-24
2b9438cd,3.8254342e-13
de0fc4ea,0.8840298
d0b4812d,0.97753793
5ab3daa8,1.1867705e-12
3a205fb9,0.99999994
81d06d13,5.0804515e-06
5b155890,0.99951935
b7332f47,0.8996573
13a49895,1.0
a9dcaf7e,2.9598968e-25
daccb199,1.0
0a31aaec,3.4282676e-24
effc32ab,0.99997824
b9b1d1ae,0.9780386
837567b0,2.257522e-12
76364052,1.0
614324a1,0.999173
3b20239f,1.0
49054d2e,4.0241154e-27
59eea5d5,2.1993365e-09
eaa8408c,0.60366154
3b3369f8,0.8660644
06f7cf48,3.8947747e-20
99cae923,7.048217e-14
c2b732c8,1.0
5652b0eb,1.0
033f2509,6.5192756e-07
d32b7520,1.0
86bfefc7,7.7226806e-14
3279d1d5,0.28951666
22221e9d,0.052097898
9bdc1896,0.98749447
49fa8e72,0.9999997
d911954a,0.9468664
16fcc6f5,0.00017916324
b5e8f248,0.05293381
10f410ba,1.0
fb702ee7,0.2576498
a162448e,7.126427e-23
2e757023,0.10258392
877bcc05,0.9999855
0dfcd873,0.9999955
c4e06675,0.91726893
a1c03878,1.0261791e-06
d187d757,0.9448199
967875e8,1.2087583e-09
7fe478cb,0.47154948
d43aa540,9.776298e-07
964acdef,0.00013245258
d7ecc1b7,0.9998283
a5b32893,0.9965722
5b68a817,0.29378507
8f374224,0.027294615
8deced1c,0.0030926308
c5959db1,0.85714066
d3c61d2b,3.5556847e-14
f4cb6420,0.0010860075
18b8670f,6.251257e-23
777d03d6,0.999988
57b18759,0.6888833
4843496a,0.92839956
6156c963,1.0
73165630,0.15040065
53c49cf8,0.00026598238
1f2e9806,2.3900625e-29
5addc113,9.033771e-15
35d2fbc5,0.98860896
3a451e5b,0.9980721
59b9eb6e,3.3017875e-06
f8669a86,0.97487575
fa3ff835,9.021451e-09
6e7e427b,0.89468825
8b05e1a1,0.33993134
ad3727d3,0.98405486
8965e560,0.99504733
821e0c31,3.0510365e-17
2b33b417,0.946975
acc4dd50,0.082438774
4a0a5cd5,0.0012305944
21aa40fc,0.9542902
1d91bf6e,1.0
923910f8,0.9994927
54c012c3,0.00783519
00d366d6,0.9538065
278627ff,0.99030954
1372a58e,1.2045555e-32
4b4247a5,0.97335976
0c496d3a,1.0
d6774ba7,4.004636e-20
814bc35f,0.92562485
36497217,1.5086185e-14
c9a9bb5b,4.601254e-07
ac07e085,0.994211
f806ebf1,0.9979707
bd9dd604,0.0
3679bbf9,1.0
db1343a0,3.1937066e-08
679dd63b,3.5083495e-08
43eebf55,5.1097965e-07
74e2d160,0.99999994
e09bc632,0.99999964
1b2227be,1.5625209e-15
989685c7,0.94941914
05ba66d2,0.9999152
ed366c4e,0.99543405
954f4238,0.40639517
21f4f395,0.9992426
127bda37,0.9999999
ca5c432e,2.0590246e-12
4429971a,0.9629597
a6179f95,1.1502234e-25
d0d5165e,0.99999994
fe3f7d13,0.83469564
66be84a3,1.2532977e-06
154d8985,2.7573126e-13
27260e05,0.9920598
6c37d4ca,0.99978006
69a6b224,4.042862e-09
9d37a1ab,0.17700596
5998bcf9,1.2417722e-07
1198c02c,0.7853678
9b7c82ed,0.044456728
4b335d8a,0.9803872
9655bde5,2.1122698e-06
2df55cab,0.88399297
97c45082,0.0049099373
a8ad8cd3,0.9999981
591b8504,0.97256166
4cfc4b39,9.036089e-06
cf87475a,0.9999769
ea222d2d,1.9259666e-07
f1266956,0.99999994
c3bf1074,0.57004833
92633d3e,0.99432117
bfe11458,1.35155174e-17
f142d550,0.9998742
03942109,4.0602274e-12
9381009e,0.9728408
db9508e8,0.999998
dc61215b,1.817747e-10
d7b962ae,0.9909884
ac883af0,0.9941687
a18d0c4a,0.6260897
4b656126,0.65212524
6adfd15a,0.0050538233
5ebfa034,0.96790504
3363e0db,1.0
852a432a,0.98802686
6fa80d7a,0.9925722
569c4651,0.08121002
57422abf,0.9948746
64c1438f,1.0966035e-09
0f7a771a,0.50262356
cf68a502,3.6806946e-06
ebc580bb,1.556424e-14
17d13500,0.009448872
f1565d79,0.9999921
e5ac1d27,1.1222112e-08
62339204,0.29877746
49807b4a,0.99992055
8935c7e2,0.99967915
a561f2b4,7.9462815e-08
04387235,0.0006537573
04aac344,0.0
54063004,0.00500215
1b5e08dd,6.136822e-10
6968282d,0.9999778
281524f9,0.00014650474
